回答url,页码,评论作者,作者性别,评论内容,作者主页,作者头像,评论时间,评论级别,点赞数,IP属地,Topic
https://www.zhihu.com/answer/3424848650,3,路人,未知,"['要真是吃菌子闹得，那算犯罪不', '[', '捂脸', ']']",https://www.zhihu.com/people/lu-ren-35-37-26,https://pica.zhimg.com/v2-c73ccac4eb6aac0efe7fe4f90b96b50c.jpg?source=06d4cd63,2024-03-10 09:56:09,一级评论,0,四川,"[(0, 0.7990871), (1, 0.05058269), (2, 0.050051704), (3, 0.050252277), (4, 0.050026193)]"
https://www.zhihu.com/answer/3424848650,3,看看,未知,['坐飞机来杭州先玩一玩啊'],https://www.zhihu.com/people/zym-94-31,https://picx.zhimg.com/v2-b8f691fb93d390be762a56efa61e3332.jpg?source=06d4cd63,2024-03-10 09:51:57,一级评论,0,浙江,"[(0, 0.10004421), (1, 0.10004541), (2, 0.10004353), (3, 0.59982026), (4, 0.10004654)]"
https://www.zhihu.com/answer/3424848650,3,Island,未知,['杭州没有云南好玩'],https://www.zhihu.com/people/island-30-74,https://picx.zhimg.com/v2-4af208698319c8c9f938b1cb9ed760a9.jpg?source=06d4cd63,2024-03-10 12:10:19,二级评论,0,广东,"[(0, 0.5998214), (1, 0.100044906), (2, 0.10004389), (3, 0.10004258), (4, 0.10004727)]"
https://www.zhihu.com/answer/3424848650,3,闲适的凡人,女,"['你的评论比答主的回答还受欢迎', '[', '捂脸', ']']",https://www.zhihu.com/people/84-78-61-40,https://picx.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2024-03-10 14:13:27,一级评论,0,广东,"[(0, 0.06762268), (1, 0.7317925), (2, 0.066751964), (3, 0.06712874), (4, 0.066704124)]"
https://www.zhihu.com/answer/3424848650,3,安拉大大猫,未知,['他这种操作大概率能吃几年的牢房啊？'],https://www.zhihu.com/people/jin-qiang-79-38,https://pic1.zhimg.com/v2-dd53969ad02ee15a9affb708bca288f0.jpg?source=06d4cd63,2024-03-10 09:43:18,一级评论,0,浙江,"[(0, 0.5998211), (1, 0.10004538), (2, 0.10004437), (3, 0.100042894), (4, 0.10004628)]"
https://www.zhihu.com/answer/3424848650,3,langqin,男,['我估计怎么着3年也是要吧，公开抢劫。'],https://www.zhihu.com/people/lang-qin-83,https://picx.zhimg.com/3b403530bfc2fbabc4c6a5bfda50ff90.jpg?source=06d4cd63,2024-03-10 09:57:33,二级评论,1,山东,"[(0, 0.06669173), (1, 0.06669287), (2, 0.06669202), (3, 0.73323005), (4, 0.06669332)]"
https://www.zhihu.com/answer/3424848650,3,洛言迭,未知,"['[', '飙泪笑', ']', '抢劫重罚，和偷完全不一样']",https://www.zhihu.com/people/luo-yan-die,https://pic1.zhimg.com/v2-9d790d434a33e96c8afc83e59f4bc85e.jpg?source=06d4cd63,2024-03-10 10:59:24,二级评论,3,江苏,"[(0, 0.050069563), (1, 0.05006553), (2, 0.7996067), (3, 0.050209012), (4, 0.05004922)]"
https://www.zhihu.com/answer/3424848650,3,多数人,未知,['大哥在杭州又不是云南'],https://www.zhihu.com/people/e-tian-99,https://picx.zhimg.com/v2-a6b2fd14471583c13e40cf942f9b9904.jpg?source=06d4cd63,2024-03-10 12:11:08,一级评论,0,河北,"[(0, 0.5998167), (1, 0.10004827), (2, 0.1000441), (3, 0.1000431), (4, 0.1000479)]"
https://www.zhihu.com/answer/3424848650,3,打浦桥大H,男,['我猜是不是吃菌菇了。。。'],https://www.zhihu.com/people/huang-hao-38-60,https://picx.zhimg.com/v2-842e2fd6970ec4e910079946062c735d.jpg?source=06d4cd63,2024-03-10 11:34:15,一级评论,0,上海,"[(0, 0.10004293), (1, 0.100043274), (2, 0.59982616), (3, 0.10004232), (4, 0.100045316)]"
https://www.zhihu.com/answer/3424848650,3,王汪汪,未知,['很有可能是躲债'],https://www.zhihu.com/people/michelle-wong-18,https://pic1.zhimg.com/v2-5810533806f0911b6e3db9bf9db8f554.jpg?source=06d4cd63,2024-03-10 14:24:17,一级评论,0,上海,"[(0, 0.10003948), (1, 0.10004084), (2, 0.100038655), (3, 0.10003934), (4, 0.59984165)]"
https://www.zhihu.com/answer/3424848650,3,槐序,男,['乔司监狱可以的，全国示范单位。'],https://www.zhihu.com/people/hei-wa-shi-ha-shi-qi,https://picx.zhimg.com/v2-cd757ab881123483eb68887fe9c9de17.jpg?source=06d4cd63,2024-03-10 14:15:14,一级评论,0,四川,"[(0, 0.06669121), (1, 0.06669251), (2, 0.06669196), (3, 0.73323125), (4, 0.06669308)]"
https://www.zhihu.com/answer/3424848650,3,MKSUE,女,"['你别说，我准备以后走投无路了就这样干', '[', '大笑', ']', '我本来是想搞个大炮仗扔局子里，现在看来还是砸玻璃安全一点。我还去我这边的牢看过，环境不错，在山脚下，吃的也还可以，每天都有肉，甚至还能攒点小小钱。']",https://www.zhihu.com/people/mksue,https://pic1.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2024-03-10 14:34:08,一级评论,0,广东,"[(0, 0.016726242), (1, 0.9332237), (2, 0.016675808), (3, 0.016702494), (4, 0.016671717)]"
https://www.zhihu.com/answer/3424848650,3,等待纳兰重生,女,"['也就是说杭州靠云南，实际上已经洗脱', '“', '美食荒漠', '”', '的名头', '[', '捂嘴', ']']",https://www.zhihu.com/people/deng-dai-na-lan-zhong-sheng-48,https://pic1.zhimg.com/d46a97eadb1b5256e3e03a61e4c7c68d.jpg?source=06d4cd63,2024-03-10 14:24:22,一级评论,0,福建,"[(0, 0.033342805), (1, 0.03334328), (2, 0.033343017), (3, 0.8665982), (4, 0.033372708)]"
https://www.zhihu.com/answer/3424848650,3,深海养殖大黄鱼,男,"['越狱第一集', '[', '酷', ']']",https://www.zhihu.com/people/213kkw,https://pic1.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2024-03-10 12:58:43,一级评论,0,浙江,"[(0, 0.10004316), (1, 0.5954093), (2, 0.104459934), (3, 0.100041546), (4, 0.10004605)]"
https://www.zhihu.com/answer/3424848650,3,说好的丶不哭,未知,['让我想起十几年前，一个老人去北京抢劫，他就是为了吃上北京的牢饭'],https://www.zhihu.com/people/li-xiang-10-38,https://picx.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2024-03-10 11:14:42,一级评论,0,江苏,"[(0, 0.05001766), (1, 0.05001848), (2, 0.05001805), (3, 0.7999267), (4, 0.050019078)]"
https://www.zhihu.com/answer/3424848650,3,心远地自偏,男,['为什么不是渣渣辉想进去找黄飞虎？'],https://www.zhihu.com/people/90-10-72-59,https://picx.zhimg.com/v2-1a99c17e277e72c3808979fdc5a14135.jpg?source=06d4cd63,2024-03-10 13:11:57,一级评论,0,陕西,"[(0, 0.100037485), (1, 0.10003882), (2, 0.10003977), (3, 0.10003688), (4, 0.599847)]"
https://www.zhihu.com/answer/3424848650,3,王忠贤,男,['云南老表在杭州的地域偏见➕1'],https://www.zhihu.com/people/wang-zhong-xian-10,https://pic1.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2024-03-10 10:58:51,一级评论,0,浙江,"[(0, 0.100044645), (1, 0.100044966), (2, 0.599819), (3, 0.10004473), (4, 0.100046694)]"
https://www.zhihu.com/answer/3424848650,3,喀秋莎火箭炮,男,['想起了一部外国小说《模范监狱》，好像是印度人写的，年代久远记不清了，也百度不到。'],https://www.zhihu.com/people/UserCN,https://pica.zhimg.com/v2-96f77672b3de199863e47535cd313c08.jpg?source=06d4cd63,2024-03-10 10:08:03,一级评论,0,辽宁,"[(0, 0.033343725), (1, 0.8666241), (2, 0.033343952), (3, 0.033343695), (4, 0.033344503)]"
https://www.zhihu.com/answer/3424848650,3,向善,未知,['已经不放柜子了查看图片'],https://www.zhihu.com/people/xiang-shan-39-55,https://picx.zhimg.com/v2-e8569b9acc82b5df0d58040fbf3a80e1.jpg?source=06d4cd63,2024-03-10 11:39:31,一级评论,0,浙江,"[(0, 0.5998152), (1, 0.100045286), (2, 0.10004591), (3, 0.10004403), (4, 0.10004956)]"
https://www.zhihu.com/answer/3424848650,3,我叫大李,男,['还挑里面不会伤人，脑补挺牛逼，同情犯罪分子深挖背后凄惨故事的就是你这样的人吧'],https://www.zhihu.com/people/likunming524033688,https://pic1.zhimg.com/020626e4e4acb3ef68a728f693ec0246.jpg?source=06d4cd63,2024-03-10 12:55:24,一级评论,0,浙江,"[(0, 0.050016217), (1, 0.7999336), (2, 0.05001654), (3, 0.050016157), (4, 0.050017465)]"
https://www.zhihu.com/answer/3425049928,1,HumJ,男,['让我不厚道想起了那个jk（'],https://www.zhihu.com/people/humj0218,https://pica.zhimg.com/v2-049d02fa62f6ebeee594b466db025176.jpg?source=06d4cd63,2024-03-10 10:41:37,一级评论,212,北京,"[(0, 0.10004249), (1, 0.100044645), (2, 0.59982264), (3, 0.10004321), (4, 0.10004703)]"
https://www.zhihu.com/answer/3425049928,1,水思,未知,['所以这哥们可以提起民事诉讼跟抢劫犯要赔偿么'],https://www.zhihu.com/people/shui-si-4,https://pic1.zhimg.com/v2-12318235283fc5aa7eabd1f4da71bb0e.jpg?source=06d4cd63,2024-03-10 08:02:23,一级评论,169,山东,"[(0, 0.10004271), (1, 0.10004448), (2, 0.59982467), (3, 0.10004201), (4, 0.100046106)]"
https://www.zhihu.com/answer/3425049928,1,山里人,男,"['什么人都有', '查看图片']",https://www.zhihu.com/people/shan-li-ren-6-28,https://picx.zhimg.com/v2-f126c45d8979aa273438b1296a013a7b.jpg?source=06d4cd63,2024-03-10 08:52:46,一级评论,70,江苏,"[(0, 0.06683039), (1, 0.7329779), (2, 0.06668112), (3, 0.06682893), (4, 0.06668159)]"
https://www.zhihu.com/answer/3425049928,1,欧阳,未知,['草，你这表情给我一种回到十年前冲浪的感觉（）'],https://www.zhihu.com/people/ou-yang-5-90-7,https://picx.zhimg.com/v2-b70cd53e93cf6587a7ab3d71b682886d.jpg?source=06d4cd63,2024-03-10 14:13:13,二级评论,3,广西,"[(0, 0.100040145), (1, 0.59983194), (2, 0.10004169), (3, 0.100041084), (4, 0.10004512)]"
https://www.zhihu.com/answer/3425049928,1,仰度,未知,"['[', '吃瓜', ']', '说到受害人', '其实六福珠宝的道具和玻璃也需要更换']",https://www.zhihu.com/people/big-bin-7,https://picx.zhimg.com/v2-4ff85c8b1639bf0ea7b91adc754918f6.jpg?source=06d4cd63,2024-03-10 10:04:42,一级评论,31,浙江,"[(0, 0.79985255), (1, 0.050013572), (2, 0.050013244), (3, 0.050106633), (4, 0.050013956)]"
https://www.zhihu.com/answer/3425049928,1,不思量,未知,"['那是保险公司的损失了', '[', 'doge', ']']",https://www.zhihu.com/people/bu-si-liang-4-70,https://picx.zhimg.com/v2-7cca7bf4131bad0f7437e91fe9b0b035.jpg?source=06d4cd63,2024-03-10 10:21:01,二级评论,23,江西,"[(0, 0.07088881), (1, 0.06719599), (2, 0.0677759), (3, 0.7229985), (4, 0.07114082)]"
https://www.zhihu.com/answer/3425049928,1,面局座,男,['那买玻璃的高兴了'],https://www.zhihu.com/people/mian-ju-zuo,https://pic1.zhimg.com/v2-33a934b75f2690c5c6b66a42c8924191.jpg?source=06d4cd63,2024-03-10 12:10:47,二级评论,0,辽宁,"[(0, 0.100037456), (1, 0.10003955), (2, 0.10003831), (3, 0.10003756), (4, 0.59984714)]"
https://www.zhihu.com/answer/3425049928,1,天地交泰,未知,"['去查查商场有没有提醒', '“', '观看打劫有风险', '”', '的告示，没的话可索赔！']",https://www.zhihu.com/people/tian-di-jiao-tai,https://pica.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2024-03-10 12:16:17,一级评论,22,广东,"[(0, 0.040013224), (1, 0.04001384), (2, 0.8399456), (3, 0.04001315), (4, 0.04001417)]"
https://www.zhihu.com/answer/3425049928,1,二天使,未知,['唯一受害人微博上说网友的问题太多回复不过来今晚8点直播答疑。笑死了。'],https://www.zhihu.com/people/er-tian-shi,https://pic1.zhimg.com/v2-b05e92be88cd535e6b77112b5d1004d3.jpg?source=06d4cd63,2024-03-10 12:17:25,一级评论,18,江西,"[(0, 0.06668474), (1, 0.066685244), (2, 0.0666848), (3, 0.73325914), (4, 0.066686064)]"
https://www.zhihu.com/answer/3425049928,1,炉边双寰儿,未知,"['原谅我笑出了猪叫声', '[', '捂脸', ']']",https://www.zhihu.com/people/peng-peng-63-33,https://pica.zhimg.com/v2-c8afccaca6228cffd12b16e78df598ba.jpg?source=06d4cd63,2024-03-10 10:31:01,一级评论,13,贵州,"[(0, 0.067647435), (1, 0.73176676), (2, 0.06675211), (3, 0.06712935), (4, 0.06670434)]"
https://www.zhihu.com/answer/3425049928,1,人民公敵,男,"['摔得得不轻啊', '[', '飙泪笑', ']']",https://www.zhihu.com/people/ren-min-gong-di-99,https://picx.zhimg.com/v2-01e5e98369190bfc662cd438da5727b0.jpg?source=06d4cd63,2024-03-10 10:38:48,一级评论,7,辽宁,"[(0, 0.06680164), (1, 0.06679286), (2, 0.73252577), (3, 0.067122184), (4, 0.06675753)]"
https://www.zhihu.com/answer/3425049928,1,冷辰,未知,"['商场内可以找商场赔，据说好像这个人是在外面看摔的，赔不了', '[', '捂脸', ']']",https://www.zhihu.com/people/leng-chen-87,https://pica.zhimg.com/v2-58a19fcb15c202bed6df611e02a42cc7.jpg?source=06d4cd63,2024-03-10 11:52:08,一级评论,4,四川,"[(0, 0.8394637), (1, 0.040333487), (2, 0.040033665), (3, 0.04015011), (4, 0.040018972)]"
https://www.zhihu.com/answer/3425049928,1,李钟馗,男,['万象城六福那个位置外面看不到的，只能是商场里面的扶梯可以看到'],https://www.zhihu.com/people/jing-zhou-cheng-qi,https://picx.zhimg.com/v2-9d305580a57d39882640ca42589b769f.jpg?source=06d4cd63,2024-03-10 12:02:23,二级评论,1,浙江,"[(0, 0.06668911), (1, 0.7332406), (2, 0.06668984), (3, 0.066689275), (4, 0.066691205)]"
https://www.zhihu.com/answer/3425049928,1,长乐未央,男,['内字念啥？真不认识'],https://www.zhihu.com/people/xiao-yao-zi-lily,https://pic1.zhimg.com/v2-9848e13f95a8606b8aabe10f65798425.jpg?source=06d4cd63,2024-03-10 11:17:51,一级评论,2,北京,"[(0, 0.7332313), (1, 0.06669248), (2, 0.0666918), (3, 0.06669112), (4, 0.06669327)]"
https://www.zhihu.com/answer/3425049928,1,佛语,男,['干'],https://www.zhihu.com/people/chen-hui-30-86-13,https://pic1.zhimg.com/v2-f132bb117d477770a0cd58a621d25675.jpg?source=06d4cd63,2024-03-10 11:42:17,二级评论,1,天津,"[(0, 0.2), (1, 0.2), (2, 0.2), (3, 0.2), (4, 0.2)]"
https://www.zhihu.com/answer/3425049928,1,文四爷,男,"['我也是看到群里有人发这个，笑不会了', '[', '大笑', ']']",https://www.zhihu.com/people/wen-ren-602,https://pic1.zhimg.com/6052e585190e47acb0e27508e7fd5b57.jpg?source=06d4cd63,2024-03-10 11:11:08,一级评论,2,天津,"[(0, 0.05069858), (1, 0.798835), (2, 0.050063584), (3, 0.050390083), (4, 0.050012782)]"
https://www.zhihu.com/answer/3425049928,1,朱·明,男,"['笑死', '[', '飙泪笑', ']', '[', '飙泪笑', ']', '[', '飙泪笑', ']']",https://www.zhihu.com/people/zhu-ming-73-62,https://picx.zhimg.com/3f6725257a257bb5da3b8202e9e18bd3.jpg?source=06d4cd63,2024-03-10 09:04:26,一级评论,2,江苏,"[(0, 0.04010449), (1, 0.040096506), (2, 0.8392447), (3, 0.040487297), (4, 0.04006698)]"
https://www.zhihu.com/answer/3425049928,1,清晨,未知,"['哈哈哈', '[', '捂脸', ']']",https://www.zhihu.com/people/qing-chen-35-86,https://pic1.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2024-03-10 08:59:53,一级评论,3,浙江,"[(0, 0.067601696), (1, 0.7296681), (2, 0.06674681), (3, 0.06818526), (4, 0.06779817)]"
https://www.zhihu.com/answer/3425049928,1,冬眠2025年,未知,"['[', '机智', ']', '无接触事故⚘☇', '[', '滑稽', ']', '～～～~~~···']",https://www.zhihu.com/people/bai-yang-68-86,https://picx.zhimg.com/a341f33de.jpg?source=06d4cd63,2024-03-10 11:58:35,一级评论,1,上海,"[(0, 0.050967045), (1, 0.050210543), (2, 0.050449252), (3, 0.05019317), (4, 0.79818)]"
https://www.zhihu.com/answer/3425049928,1,翔子Bryant,未知,"['给我笑傻了', '[', '捂脸', ']']",https://www.zhihu.com/people/xiang-zi-bryant,https://picx.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2024-03-10 08:29:58,一级评论,1,浙江,"[(0, 0.7314204), (1, 0.06791724), (2, 0.0667626), (3, 0.06719142), (4, 0.06670835)]"
https://www.zhihu.com/answer/3425049928,1,丧心病狂,未知,"['[', '捂脸', ']', '[', '捂脸', ']', '[', '捂脸', ']', '[', '捂脸', ']', '笑死我']",https://www.zhihu.com/people/sang-xin-bing-kuang-39-61,https://pic1.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2024-03-10 07:26:48,一级评论,2,河南,"[(0, 0.86502683), (1, 0.03429316), (2, 0.03339709), (3, 0.033718787), (4, 0.03356414)]"
https://www.zhihu.com/answer/3425049928,1,二马,男,"['[', '飙泪笑', ']', '[', '飙泪笑', ']', '[', '飙泪笑', ']', '[', '飙泪笑', ']', '[', '飙泪笑', ']']",https://www.zhihu.com/people/feng-liang-15,https://pic1.zhimg.com/v2-e79ace16c7c7be08f1dc492a52256805.jpg?source=06d4cd63,2024-03-10 08:42:07,一级评论,1,上海,"[(0, 0.033446513), (1, 0.03343763), (2, 0.86597264), (3, 0.03373813), (4, 0.033405066)]"
https://www.zhihu.com/answer/3425049928,1,泰来钱复复胜,女,['哈哈哈哈'],https://www.zhihu.com/people/he-he-84-11-47,https://picx.zhimg.com/v2-1ae40869cc713bd71e2d561bc5728461.jpg?source=06d4cd63,2024-03-10 10:00:38,一级评论,1,福建,"[(0, 0.100020036), (1, 0.59669405), (2, 0.10158505), (3, 0.10001961), (4, 0.10168124)]"
https://www.zhihu.com/answer/3425049928,1,沉静的疯狂,未知,"['浙一：又有一个新客户，赚了', '[', '飙泪笑', ']']",https://www.zhihu.com/people/tyl-94-91,https://pic1.zhimg.com/v2-07be74ece6fe0edbeb28b94d3408f7a1.jpg?source=06d4cd63,2024-03-10 14:19:28,一级评论,0,浙江,"[(0, 0.040043943), (1, 0.040041752), (2, 0.8397574), (3, 0.040124692), (4, 0.040032275)]"
https://www.zhihu.com/answer/3425049928,1,徐图之,男,"['笑死', '[', '飙泪笑', ']', '[', '飙泪笑', ']']",https://www.zhihu.com/people/18005272930,https://picx.zhimg.com/v2-541cbb7f760410a9c16bbcf9a9009e04.jpg?source=06d4cd63,2024-03-10 10:29:19,一级评论,0,江苏,"[(0, 0.05011983), (1, 0.05011078), (2, 0.7990351), (3, 0.050657164), (4, 0.050077192)]"
https://www.zhihu.com/answer/3425049928,2,Agent Mulder,未知,"['笑死我了', '[', '赞同', ']', '[', '赞同', ']']",https://www.zhihu.com/people/agent-mulder,https://pic1.zhimg.com/v2-ade7d66e9097302a74926a0ca6461159.jpg?source=06d4cd63,2024-03-10 12:57:46,一级评论,0,山东,"[(0, 0.050009638), (1, 0.05001017), (2, 0.050009843), (3, 0.05000962), (4, 0.79996073)]"
https://www.zhihu.com/answer/3425049928,2,Gunter,女,['哈哈哈'],https://www.zhihu.com/people/shuai-hu-lan,https://pic1.zhimg.com/v2-c06de5746a1d4a34d3ea2d9a1f3ed507.jpg?source=06d4cd63,2024-03-10 14:01:33,一级评论,0,北京,"[(0, 0.10001891), (1, 0.10424092), (2, 0.10002031), (3, 0.10364551), (4, 0.59207433)]"
https://www.zhihu.com/answer/3425049928,2,凉风无信,未知,['让他赔'],https://www.zhihu.com/people/liang-feng-wu-xin-49-19,https://picx.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2024-03-10 09:55:44,一级评论,0,江苏,"[(0, 0.10004434), (1, 0.10004654), (2, 0.10004528), (3, 0.59981513), (4, 0.10004871)]"
https://www.zhihu.com/answer/3424666972,1,御剑江湖,未知,['涨点保费就行了，保险公司不在乎赔款，而在乎没人买保险'],https://www.zhihu.com/people/a-wei-41-72,https://picx.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2024-03-10 09:20:51,一级评论,163,江苏,"[(0, 0.050017767), (1, 0.05001852), (2, 0.050018165), (3, 0.7999263), (4, 0.05001921)]"
https://www.zhihu.com/answer/3424666972,1,Eversmann,男,"['找人平帐来了是吧', '[', '为难', ']']",https://www.zhihu.com/people/zhao-jia-52-92,https://picx.zhimg.com/v2-e7d07eea2228ded78ea11490780f7ad4.jpg?source=06d4cd63,2024-03-10 08:00:24,一级评论,194,浙江,"[(0, 0.06668117), (1, 0.06668192), (2, 0.733082), (3, 0.06687271), (4, 0.06668226)]"
https://www.zhihu.com/answer/3424666972,1,Raul,未知,"['金店：本次劫案本店共丢失黄金五百多斤，首饰二百余件，现金人民币共计一百二十万元，请一定要为我们做主啊！', '[', '大哭', ']']",https://www.zhihu.com/people/raul-27-62,https://picx.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2024-03-10 07:12:01,一级评论,403,中国香港,"[(0, 0.028579973), (1, 0.028702173), (2, 0.028580176), (3, 0.029211568), (4, 0.8849261)]"
https://www.zhihu.com/answer/3424666972,1,围棋名,男,"['保险：受害人竟是我自己', '[', '飙泪笑', ']']",https://www.zhihu.com/people/dkplus-76,https://picx.zhimg.com/v2-d8d9c42c4736a51f899eb808e09f8e9d.jpg?source=06d4cd63,2024-03-10 03:52:24,一级评论,260,广东,"[(0, 0.050203625), (1, 0.050354302), (2, 0.051326033), (3, 0.7979569), (4, 0.05015919)]"
